dteday,hum,windspeed,temp,atemp,cnt,weathersit_clear,weathersit_cloudy,weathersit_rainy,weathersit_snowy,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_0,day_1,day_2,day_3,day_4,day_5,day_6,target
2011-03-30,0.6466666666666666,11.583462499999998,6.100000000000001,3.625099999999998,64.0,0.041666666666666664,0.7083333333333334,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.20833333333333
2011-03-31,0.9183333333333331,14.582270833333332,4.6116666666666655,0.9999500000000001,70.20833333333333,0.0,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.79166666666667
2011-04-01,0.6862500000000001,17.333458333333333,6.100000000000001,2.7079750000000007,92.79166666666667,0.5833333333333334,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.83333333333333
2011-04-02,0.6537499999999999,13.208770833333334,6.805,4.832075,93.83333333333333,0.625,0.25,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,135.375
2011-04-03,0.48,12.208237500000001,9.78166666666667,8.9986,135.375,0.7083333333333334,0.25,0.0,0.041666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.79166666666666
2011-04-04,0.4262500000000002,25.833245833333336,18.946666666666662,19.83332499999999,129.79166666666666,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.79166666666667
2011-04-05,0.6420833333333336,26.00046666666667,11.465833333333334,10.291099999999993,74.79166666666667,0.4166666666666667,0.2916666666666667,0.0,0.2916666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0
2011-04-06,0.4708333333333334,17.6251875,10.369166666666667,9.58215,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.875
2011-04-07,0.6029166666666667,10.8749375,12.5625,12.623925000000005,130.875,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.291666666666664
2011-04-08,0.8362499999999998,15.208441666666667,7.784166666666665,5.415624999999999,61.291666666666664,0.0,0.5416666666666666,0.0,0.4583333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.29166666666667
2011-04-09,0.8775,8.91658333333333,8.097500000000002,6.5409250000000005,102.29166666666667,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.625
2011-04-10,0.8574999999999999,9.833366666666665,12.053333333333335,12.164675000000003,120.625,0.375,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.56521739130434
2011-04-11,0.7169565217391305,21.73975217391305,19.995652173913037,21.304347826086953,145.56521739130434,0.5217391304347826,0.43478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.75
2011-04-12,0.7391666666666667,18.41690416666667,15.617500000000001,16.541575000000005,84.75,0.041666666666666664,0.7083333333333334,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.08333333333333
2011-04-13,0.8191666666666668,16.791316666666667,11.387500000000003,11.540700000000003,90.08333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,136.125
2011-04-14,0.5404166666666667,7.416899999999998,13.972499999999998,14.540950000000002,136.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.25
2011-04-15,0.67125,15.167124999999999,12.993333333333334,13.166225000000004,130.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.125
2011-04-16,0.8883333333333336,22.834158333333335,12.249166666666666,12.082450000000003,33.125,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0
2011-04-17,0.4795833333333335,20.33422083333333,13.463333333333333,13.415925000000001,156.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142.875
2011-04-18,0.5425000000000001,10.958966666666669,16.087499999999995,17.207624999999997,142.875,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5
2011-04-19,0.6658333333333334,10.584045833333331,15.774166666666666,16.291050000000002,133.5,0.375,0.5833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.33333333333334
2011-04-20,0.6141666666666665,16.208975,19.964999999999993,21.24985,164.33333333333334,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,174.54166666666666
2011-04-21,0.40708333333333346,21.792308333333327,13.580833333333336,13.956850000000005,174.54166666666666,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.125
2011-04-22,0.7295833333333333,14.707895833333337,7.8233333333333315,5.248974999999999,70.125,0.2916666666666667,0.125,0.0,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,168.16666666666666
2011-04-23,0.8879166666666666,15.458575000000002,13.619999999999997,13.707975,168.16666666666666,0.3333333333333333,0.4583333333333333,0.0,0.20833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.625
2011-04-24,0.8108333333333334,12.875724999999997,19.33833333333333,20.416325,174.625,0.7083333333333334,0.08333333333333333,0.0,0.20833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169.70833333333334
2011-04-25,0.7766666666666668,12.417333333333337,20.513333333333325,21.916999999999998,169.70833333333334,0.75,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183.33333333333334
2011-04-26,0.7291666666666665,21.8755,21.68833333333333,23.209500000000002,183.33333333333334,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,161.33333333333334
2011-04-27,0.8354166666666664,20.917399999999997,21.13999999999999,21.95935,161.33333333333334,0.5416666666666666,0.375,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169.08333333333334
2011-04-28,0.7008333333333335,21.500858333333337,21.022499999999994,22.209324999999993,169.08333333333334,0.4583333333333333,0.5,0.0,0.041666666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.45833333333334
2011-04-29,0.45708333333333345,16.0841875,15.969999999999999,16.832525,191.45833333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221.33333333333334
2011-04-30,0.5033333333333332,15.750025000000008,14.207499999999998,14.625375000000004,221.33333333333334,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.625
2011-05-01,0.7620833333333334,7.125729166666665,13.228333333333333,13.581475000000006,139.625,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.375
2011-05-02,0.7299999999999999,12.291429166666669,17.810833333333328,19.166999999999998,183.375,0.4583333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.45833333333334
2011-05-03,0.6970833333333334,22.95866666666667,20.983333333333324,22.417225000000006,185.45833333333334,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,109.70833333333333
2011-05-04,0.7370833333333332,22.042720833333334,11.465833333333338,10.7069,109.70833333333333,0.4583333333333333,0.125,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,184.70833333333334
2011-05-05,0.44416666666666665,19.791241666666668,13.580833333333333,13.1665,184.70833333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,192.0
2011-05-06,0.5900000000000002,15.292470833333335,14.52083333333333,15.2917,192.0,0.8333333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,196.41666666666666
2011-05-07,0.54125,10.750149999999998,16.439999999999994,17.832974999999998,196.41666666666666,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.54166666666666
2011-05-08,0.6316666666666669,5.000712499999999,16.831666666666663,18.249599999999997,180.54166666666666,0.75,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181.75
2011-05-09,0.58875,11.792000000000002,17.027499999999993,18.666224999999994,181.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.125
2011-05-10,0.4891666666666666,7.7499458333333315,17.027499999999993,18.499574999999997,200.125,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174.25
2011-05-11,0.6329166666666667,8.082991666666665,17.497499999999995,18.874399999999994,174.25,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,202.66666666666666
2011-05-12,0.7474999999999997,12.707666666666666,17.144999999999992,18.541925,202.66666666666666,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171.04166666666666
2011-05-13,0.8633333333333332,12.041575,16.0875,16.623800000000003,171.04166666666666,0.041666666666666664,0.7083333333333334,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,142.04166666666666
2011-05-14,0.9225,9.041649999999999,16.479166666666664,17.041525,142.04166666666666,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,189.70833333333334
2011-05-15,0.867083333333333,10.249604166666664,18.437499999999996,19.375999999999994,189.70833333333334,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,164.91666666666666
2011-05-16,0.7879166666666665,8.50034583333333,19.142499999999995,20.333824999999997,164.91666666666666,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.79166666666666
2011-05-17,0.8379166666666665,18.582729166666667,18.39833333333333,19.542925,171.79166666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,160.625
2011-05-18,0.8699999999999998,13.49994166666667,17.849999999999998,18.792449999999995,160.625,0.5,0.20833333333333334,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,190.625
2011-05-19,0.8295833333333335,7.250237500000002,16.949166666666663,17.708949999999998,190.625,0.5833333333333334,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.875
2011-05-20,0.7195833333333334,8.375837499999998,17.22333333333333,18.91674999999999,204.875,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.875
2011-05-21,0.6266666666666665,8.083549999999997,20.317499999999992,21.75035,241.875,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.16666666666666
2011-05-22,0.7495833333333329,9.91655833333333,20.395833333333325,21.916999999999998,194.16666666666666,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178.08333333333334
2011-05-23,0.8099999999999999,15.667391666666667,21.688333333333322,22.959525,178.08333333333334,0.4583333333333333,0.4166666666666667,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,187.16666666666666
2011-05-24,0.7408333333333332,13.875141666666666,23.019999999999996,23.917625,187.16666666666666,0.5,0.2916666666666667,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,207.41666666666666
2011-05-25,0.6962499999999999,10.333633333333331,23.059166666666666,24.625750000000007,207.41666666666666,0.875,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194.875
2011-05-26,0.6775000000000001,13.37599166666667,25.291666666666675,27.209374999999994,194.875,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.95833333333334
2011-05-27,0.65375,16.125504166666673,24.03833333333333,26.042550000000006,194.95833333333334,0.75,0.20833333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.25
2011-05-28,0.7295833333333334,15.416141666666668,22.824166666666667,24.417025000000006,198.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.5
2011-05-29,0.8187499999999998,14.333812500000002,23.37249999999999,24.626300000000004,199.5,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.75
2011-05-30,0.685,8.792074999999999,26.466666666666672,28.29205,170.75,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,165.91666666666666
2011-05-31,0.6366666666666666,7.4590541666666645,28.425,31.875299999999996,165.91666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,165.58333333333334
2011-06-01,0.6770833333333334,13.875141666666666,27.915833333333335,31.583799999999997,165.58333333333334,0.5416666666666666,0.4166666666666667,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207.0
2011-06-02,0.305,19.5832625,25.605000000000004,26.500149999999994,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.33333333333334
2011-06-03,0.35416666666666674,16.959095833333333,21.13999999999999,22.750799999999987,221.33333333333334,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.58333333333334
2011-06-04,0.4562500000000001,8.250491666666667,21.844999999999988,23.249925,222.58333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204.41666666666666
2011-06-05,0.6525,9.292341666666664,22.47166666666666,24.70907500000001,204.41666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.5
2011-06-06,0.5999999999999999,8.167020833333334,23.88166666666667,25.042650000000005,189.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201.375
2011-06-07,0.5979166666666668,12.583158333333337,25.25250000000001,27.292699999999996,201.375,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183.375
2011-06-08,0.6220833333333334,9.166716666666668,28.46416666666667,32.000425,183.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,163.125
2011-06-09,0.5683333333333334,10.042183333333332,29.99166666666667,34.00022499999999,163.125,0.4583333333333333,0.5,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.08333333333334
2011-06-10,0.605,9.417129166666665,27.48500000000001,30.417249999999992,191.08333333333334,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,206.91666666666666
2011-06-11,0.6545833333333334,10.37495,26.075000000000003,28.750474999999994,206.91666666666666,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,185.83333333333334
2011-06-12,0.7479166666666668,10.958966666666667,24.547500000000003,26.45945,185.83333333333334,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.16666666666666
2011-06-13,0.4945833333333334,20.45845,21.844999999999995,23.709174999999984,209.16666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.79166666666666
2011-06-14,0.5070833333333333,18.04198333333333,20.395833333333325,23.04202499999999,203.79166666666666,0.9166666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,215.83333333333334
2011-06-15,0.4716666666666666,11.2501375,21.45333333333333,22.791774999999998,215.83333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.95833333333334
2011-06-16,0.6883333333333334,13.833545833333332,21.531666666666663,23.292824999999997,156.95833333333334,0.3333333333333333,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.83333333333334
2011-06-17,0.7358333333333332,9.582954166666662,22.510833333333338,23.6253,201.83333333333334,0.8333333333333334,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213.29166666666666
2011-06-18,0.6704166666666667,8.000358333333331,24.74333333333334,26.500974999999997,213.29166666666666,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,197.66666666666666
2011-06-19,0.6666666666666666,6.833999999999999,24.860833333333332,26.625825000000006,197.66666666666666,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.08333333333334
2011-06-20,0.74625,10.416825,21.844999999999988,23.292825000000004,167.08333333333334,0.5416666666666666,0.20833333333333334,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201.45833333333334
2011-06-21,0.7704166666666664,11.458675,23.999166666666667,26.084625,201.45833333333334,0.4583333333333333,0.375,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,187.79166666666666
2011-06-22,0.7074999999999999,11.5415875,26.466666666666672,29.792724999999994,187.79166666666666,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.58333333333334
2011-06-23,0.7033333333333331,15.999879166666668,26.23166666666667,29.793000000000003,199.58333333333334,0.4166666666666667,0.5416666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,207.95833333333334
2011-06-24,0.5733333333333333,14.875675000000003,26.035833333333343,27.334500000000006,207.95833333333334,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216.75
2011-06-25,0.4833333333333334,14.041245833333335,24.664999999999992,26.458625,216.75,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,221.04166666666666
2011-06-26,0.5133333333333335,6.333733333333334,23.95999999999999,26.083525000000012,221.04166666666666,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.16666666666666
2011-06-27,0.6583333333333333,7.208362499999999,24.077499999999997,26.042275000000004,196.16666666666666,0.375,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.66666666666666
2011-06-28,0.6341666666666667,9.666983333333336,26.975833333333338,29.708849999999998,193.66666666666666,0.75,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,217.70833333333334
